# COPERNICUS
#	EPS PER
#
#	Wavelegnth (A)	Mean Counts	  Mean Background	#Scans	Sigma
#	--------------  -----------   ---------------   ------  -----
      1209.59       4477.23       3386.89        1       0.00000
      1209.69       4505.04       3386.80        1       0.00000
      1209.79       4529.86       3389.60        1       0.00000
      1209.89       4424.40       3393.09        1       0.00000
      1209.99       4123.96       3397.59        1       0.00000
      1210.09       3970.98       3397.58        1       0.00000
      1210.19       3890.52       3395.34        1       0.00000
      1210.29       3651.98       3395.71        1       0.00000
      1210.39       3453.11       3395.82        1       0.00000
      1210.49       3459.42       3394.13        1       0.00000
      1210.59       3407.63       3394.03        1       0.00000
      1210.69       3290.35       3395.72        1       0.00000
      1210.79       3284.18       3399.06        1       0.00000
      1210.89       3317.02       3402.98        1       0.00000
      1210.99       3542.46       3404.11        1       0.00000
      1211.09       3703.02       3405.23        1       0.00000
      1211.19       3688.03       3406.36        1       0.00000
      1211.29       3593.53       3407.48        1       0.00000
      1211.39       3431.60       3408.60        1       0.00000
      1211.49       3360.39       3410.63        1       0.00000
      1211.59       3289.89       3412.69        1       0.00000
      1211.69       2925.17       3412.12        1       0.00000
      1211.79       2668.30       3411.94        1       0.00000
      1211.89       2621.50       3412.51        1       0.00000
      1211.99       2520.49       3411.36        1       0.00000
      1212.09       2384.89       3409.12        1       0.00000
      1212.19       2266.09       3405.40        1       0.00000
      1212.29       2171.90       3401.29        1       0.00000
      1212.39       2213.96       3396.22        1       0.00000
      1212.49       2166.92       3393.00        1       0.00000
      1212.59       1991.77       3392.44        1       0.00000
      1212.69       1831.66       3392.64        1       0.00000
      1212.79       1678.43       3393.20        1       0.00000
      1212.89       1709.12       3390.02        1       0.00000
      1212.99       1706.75       3386.89        1       0.00000
      1213.09       1552.66       3384.65        1       0.00000
      1213.19       1399.57       3383.21        1       0.00000
      1213.29       1247.36       3382.65        1       0.00000
      1213.39       1148.38       3380.81        1       0.00000
      1213.49       1061.62       3378.66        1       0.00000
      1213.59       796.367       3380.35        1       0.00000
      1213.69       579.565       3383.39        1       0.00000
      1213.79       476.140       3389.59        1       0.00000
      1213.89       424.288       3397.08        1       0.00000
      1213.99       411.213       3405.53        1       0.00000
      1214.09       275.164       3408.77        1       0.00000
      1214.19       123.519       3411.39        1       0.00000
      1214.29       35.1086       3417.00        1       0.00000
      1214.39      -15.6018       3420.73        1       0.00000
      1214.49      -2.29395       3421.30        1       0.00000
      1214.59       14.6189       3418.26        1       0.00000
      1214.69       33.5610       3413.19        1       0.00000
      1214.79       6.09155       3404.00        1       0.00000
      1214.89      0.859131       3393.51        1       0.00000
      1214.99       117.150       3378.87        1       0.00000
      1215.09       178.142       3363.47        1       0.00000
      1215.19       171.362       3347.13        1       0.00000
      1215.29       214.384       3340.92        1       0.00000
      1215.39       276.748       3338.67        1       0.00000
      1215.49       271.758       3321.35        1       0.00000
      1215.59       278.855       3303.15        1       0.00000
      1215.69       322.226       3282.89        1       0.00000
      1215.79       325.866       3263.18        1       0.00000
      1215.89       294.159       3244.03        1       0.00000
      1215.99       239.457       3229.38        1       0.00000
      1216.09       189.460       3216.01        1       0.00000
      1216.19       279.333       3204.74        1       0.00000
      1216.29       332.512       3194.04        1       0.00000
      1216.39       314.347       3184.46        1       0.00000
      1216.49       303.371       3179.02        1       0.00000
      1216.59       296.981       3176.22        1       0.00000
      1216.69       356.785       3175.85        1       0.00000
      1216.79       400.767       3175.26        1       0.00000
      1216.89       298.362       3171.32        1       0.00000
      1216.99       232.137       3166.21        1       0.00000
      1217.09       215.871       3159.48        1       0.00000
      1217.19       250.464       3152.32        1       0.00000
      1217.29       309.053       3144.95        1       0.00000
      1217.39       316.719       3139.28        1       0.00000
      1217.49       336.527       3132.68        1       0.00000
      1217.59       406.778       3122.54        1       0.00000
      1217.69       470.117       3112.65        1       0.00000
      1217.79       526.319       3103.01        1       0.00000
      1217.89       694.963       3100.80        1       0.00000
      1217.99       895.636       3100.56        1       0.00000
      1218.09       1046.86       3092.68        1       0.00000
      1218.19       1198.13       3086.14        1       0.00000
      1218.29       1349.65       3082.75        1       0.00000
      1218.39       1470.71       3080.98        1       0.00000
      1218.49       1568.92       3080.41        1       0.00000
      1218.59       1777.75       3082.72        1       0.00000
      1218.69       1996.69       3084.46        1       0.00000
      1218.79       2146.41       3078.25        1       0.00000
      1218.89       2302.30       3074.70        1       0.00000
      1218.99       2468.08       3075.26        1       0.00000
      1219.09       2592.36       3074.71        1       0.00000
      1219.19       2695.21       3073.58        1       0.00000
      1219.29       2813.30       3074.55        1       0.00000
      1219.39       2919.80       3076.24        1       0.00000
      1219.49       2975.96       3080.18        1       0.00000
      1219.59       3052.43       3081.22        1       0.00000
      1219.69       3151.78       3078.96        1       0.00000
      1219.79       3202.43       3077.54        1       0.00000
      1219.89       3235.80       3076.38        1       0.00000
      1219.99       3259.37       3071.31        1       0.00000
      1220.09       3297.03       3067.65        1       0.00000
      1220.19       3371.01       3067.65        1       0.00000
      1220.29       0.00000       0.00000        0       0.00000
      1220.39       0.00000       0.00000        0       0.00000
      1220.49       3333.02       3066.67        1       0.00000
      1220.59       3477.17       3066.67        1       0.00000
      1220.69       3518.25       3070.04        1       0.00000
      1220.79       3455.92       3076.81        1       0.00000
      1220.89       3551.64       3078.80        1       0.00000
      1220.99       3694.04       3079.54        1       0.00000
      1221.09       3827.59       3084.61        1       0.00000
      1221.19       3964.76       3090.37        1       0.00000
      1221.29       4110.20       3097.71        1       0.00000
      1221.39       4093.58       3106.01        1       0.00000
      1221.49       3959.72       3115.03        1       0.00000
      1221.59       3997.65       3125.53        1       0.00000
      1221.69       4033.48       3135.78        1       0.00000
      1221.79       3850.79       3142.55        1       0.00000
      1221.89       3758.61       3149.76        1       0.00000
      1221.99       3801.59       3157.65        1       0.00000
      1222.09       3958.61       3159.87        1       0.00000
      1222.19       4171.72       3159.31        1       0.00000
      1222.29       4451.63       3167.79        1       0.00000
      1222.39       4721.34       3177.47        1       0.00000
      1222.49       4940.71       3189.30        1       0.00000
      1222.59       5037.59       3203.61        1       0.00000
      1222.69       5006.82       3220.52        1       0.00000
      1222.79       5016.51       3235.79        1       0.00000
      1222.89       5043.94       3250.58        1       0.00000
      1222.99       5189.43       3266.92        1       0.00000
      1223.09       5338.56       3281.36        1       0.00000
      1223.19       5495.76       3291.56        1       0.00000
      1223.29       5613.94       3299.40        1       0.00000
      1223.39       5704.78       3305.59        1       0.00000
      1223.49       5762.23       3305.49        1       0.00000
      1223.59       5798.64       3305.54        1       0.00000
      1223.69       5730.25       3313.47        1       0.00000
      1223.79       5725.83       3316.31        1       0.00000
      1223.89       5813.57       3311.80        1       0.00000
      1223.99       5792.58       3308.82        1       0.00000
      1224.09       5720.44       3306.55        1       0.00000
      1224.19       5689.38       3290.24        1       0.00000
      1224.29       5712.16       3273.69        1       0.00000
      1224.39       5908.81       3258.39        1       0.00000
      1224.49       5998.01       3239.12        1       0.00000
      1224.59       5984.13       3216.04        1       0.00000
      1224.69       6236.93       3212.26        1       0.00000
      1224.79       6540.72       3212.60        1       0.00000
      1224.89       6450.08       3191.64        1       0.00000
      1224.99       6353.25       3175.29        1       0.00000
      1225.09       6244.36       3167.93        1       0.00000
      1225.19       6075.74       3160.59        1       0.00000
      1225.29       5870.12       3153.25        1       0.00000
      1225.39       5637.26       3143.37        1       0.00000
      1225.49       5391.51       3132.40        1       0.00000
      1225.59       5099.34       3117.67        1       0.00000
      1225.69       4931.85       3105.76        1       0.00000
      1225.79       4917.17       3097.30        1       0.00000
      1225.89       4956.21       3095.34        1       0.00000
      1225.99       5016.09       3095.91        1       0.00000
      1226.09       5241.89       3084.01        1       0.00000
      1226.19       5426.28       3073.22        1       0.00000
      1226.29       5504.06       3065.28        1       0.00000
      1226.39       5422.54       3060.85        1       0.00000
      1226.49       5216.16       3059.16        1       0.00000
      1226.59       5244.76       3065.53        1       0.00000
      1226.69       5289.88       3071.86        1       0.00000
      1226.79       5122.72       3066.75        1       0.00000
      1226.89       4994.43       3063.04        1       0.00000
      1226.99       4921.73       3061.34        1       0.00000
      1227.09       4967.03       3063.15        1       0.00000
      1227.19       5065.37       3066.53        1       0.00000
      1227.29       4920.67       3063.40        1       0.00000
      1227.39       4833.76       3059.32        1       0.00000
      1227.49       4960.90       3053.09        1       0.00000
      1227.59       5000.08       3047.74        1       0.00000
      1227.69       4958.11       3043.20        1       0.00000
      1227.79       5135.65       3031.41        1       0.00000
      1227.89       5351.19       3018.31        1       0.00000
      1227.99       5377.16       3010.94        1       0.00000
      1228.09       5377.55       3002.35        1       0.00000
      1228.19       5332.51       2991.59        1       0.00000
      1228.29       5169.50       2988.44        1       0.00000
      1228.39       4940.52       2989.57        1       0.00000
      1228.49       4928.00       2979.69        1       0.00000
      1228.59       4936.84       2969.11        1       0.00000
      1228.69       4955.77       2959.48        1       0.00000
      1228.79       5002.17       2952.06        1       0.00000
      1228.89       5077.02       2946.96        1       0.00000
      1228.99       5090.44       2938.81        1       0.00000
      1229.09       5084.28       2929.63        1       0.00000
      1229.19       5053.76       2918.30        1       0.00000
      1229.29       5027.44       2907.33        1       0.00000
      1229.39       5009.74       2897.13        1       0.00000
      1229.49       4919.26       2885.89        1       0.00000
      1229.59       4782.36       2873.99        1       0.00000
      1229.69       4465.06       2875.22        1       0.00000
      1229.79       4138.60       2875.82        1       0.00000
      1229.89       3873.88       2866.19        1       0.00000
      1229.99       3788.96       2856.55        1       0.00000
      1230.09       3914.84       2846.92        1       0.00000
      1230.19       4052.31       2836.03        1       0.00000
      1230.29       4198.06       2824.64        1       0.00000
      1230.39       4534.43       2810.96        1       0.00000
      1230.49       4819.76       2798.71        1       0.00000
      1230.59       4991.58       2789.65        1       0.00000
      1230.69       5168.95       2783.26        1       0.00000
      1230.79       5350.41       2778.72        1       0.00000
      1230.89       5593.72       2778.13        1       0.00000
      1230.99       5814.76       2776.68        1       0.00000
      1231.09       5870.32       2767.62        1       0.00000
      1231.19       5903.71       2760.29        1       0.00000
      1231.29       5908.81       2755.19        1       0.00000
      1231.39       6011.31       2753.76        1       0.00000
      1231.49       6148.39       2753.88        1       0.00000
      1231.59       5959.22       2766.35        1       0.00000
      1231.69       5844.21       2780.15        1       0.00000
      1231.79       5911.37       2797.27        1       0.00000
      1231.89       5886.14       2812.01        1       0.00000
      1231.99       5794.06       2825.04        1       0.00000
      1232.09       5790.58       2825.41        1       0.00000
      1232.19       5803.82       2824.74        1       0.00000
      1232.29       5830.89       2830.44        1       0.00000
      1232.39       5769.39       2834.67        1       0.00000
      1232.49       5590.42       2836.93        1       0.00000
      1232.59       5456.30       2840.02        1       0.00000
      1232.69       5340.56       2843.44        1       0.00000
      1232.79       5335.94       2848.06        1       0.00000
      1232.89       5345.56       2851.42        1       0.00000
      1232.99       5386.85       2851.98        1       0.00000
      1233.09       5467.56       2851.88        1       0.00000
      1233.19       5575.69       2851.31        1       0.00000
      1233.29       5481.83       2851.74        1       0.00000
      1233.39       5389.15       2852.58        1       0.00000
      1233.49       5447.66       2854.86        1       0.00000
      1233.59       5479.89       2856.11        1       0.00000
      1233.69       5479.89       2856.11        1       0.00000
      1233.79       5474.39       2858.20        1       0.00000
      1233.89       5465.52       2860.93        1       0.00000
      1233.99       5393.54       2858.08        1       0.00000
      1234.09       5322.17       2857.53        1       0.00000
      1234.19       5252.13       2862.09        1       0.00000
      1234.29       5193.70       2863.57        1       0.00000
      1234.39       5143.12       2863.00        1       0.00000
      1234.49       5104.13       2862.94        1       0.00000
      1234.59       5077.13       2862.84        1       0.00000
      1234.69       5101.08       2862.27        1       0.00000
      1234.79       5156.07       2862.74        1       0.00000
      1234.89       5247.37       2864.44        1       0.00000
      1234.99       5188.82       2860.67        1       0.00000
      1235.09       5074.64       2854.92        1       0.00000
      1235.19       4862.24       2847.51        1       0.00000
      1235.29       4673.23       2840.65        1       0.00000
      1235.39       4534.74       2834.99        1       0.00000
      1235.49       4493.58       2829.64        1       0.00000
      1235.59       4517.43       2824.51        1       0.00000
      1235.69       4522.70       2825.47        1       0.00000
      1235.79       4544.85       2825.74        1       0.00000
      1235.89       4654.01       2819.47        1       0.00000
      1235.99       4727.51       2815.88        1       0.00000
      1236.09       4760.82       2815.31        1       0.00000
      1236.19       4809.40       2813.45        1       0.00000
      1236.29       4860.89       2811.11        1       0.00000
      1236.39       4864.88       2807.12        1       0.00000
      1236.49       4896.28       2805.01        1       0.00000
      1236.59       4983.43       2806.72        1       0.00000
      1236.69       4979.32       2807.02        1       0.00000
      1236.79       4918.97       2806.45        1       0.00000
      1236.89       4914.53       2801.21        1       0.00000
      1236.99       4910.87       2795.51        1       0.00000
      1237.09       4888.51       2789.81        1       0.00000
      1237.19       4841.58       2785.79        1       0.00000
      1237.29       4768.94       2783.51        1       0.00000
      1237.39       4717.16       2782.56        1       0.00000
      1237.49       4662.68       2782.13        1       0.00000
      1237.59       4473.90       2783.84        1       0.00000
      1237.69       4330.85       2785.55        1       0.00000
      1237.79       4272.95       2787.26        1       0.00000
      1237.89       4252.12       2787.88        1       0.00000
      1237.99       4252.12       2787.88        1       0.00000
      1238.09       4159.05       2785.23        1       0.00000
      1238.19       4059.38       2782.00        1       0.00000
      1238.29       3960.94       2777.44        1       0.00000
      1238.39       3823.03       2776.66        1       0.00000
      1238.49       3647.14       2779.51        1       0.00000
      1238.59       3550.25       2781.90        1       0.00000
      1238.69       3488.72       2784.03        1       0.00000
      1238.79       3586.48       2784.60        1       0.00000
      1238.89       3784.10       2784.74        1       0.00000
      1238.99       4145.03       2784.17        1       0.00000
      1239.09       4384.75       2785.51        1       0.00000
      1239.19       4564.86       2787.79        1       0.00000
      1239.29       4688.96       2787.88        1       0.00000
      1239.39       4778.64       2787.02        1       0.00000
      1239.49       4772.70       2783.60        1       0.00000
      1239.59       4891.73       2781.42        1       0.00000
      1239.69       5117.35       2780.28        1       0.00000
      1239.79       4983.08       2778.19        1       0.00000
      1239.89       4811.56       2775.64        1       0.00000
      1239.99       4909.73       2771.07        1       0.00000
      1240.09       4973.55       2766.28        1       0.00000
      1240.19       4988.03       2761.16        1       0.00000
      1240.29       4861.91       2759.21        1       0.00000
      1240.39       4675.41       2758.64        1       0.00000
      1240.49       4573.30       2756.94        1       0.00000
      1240.59       4476.05       2755.07        1       0.00000
      1240.69       4388.97       2752.78        1       0.00000
      1240.79       4387.73       2751.48        1       0.00000
      1240.89       4449.14       2750.91        1       0.00000
      1240.99       4608.09       2750.34        1       0.00000
      1241.09       4778.33       2748.69        1       0.00000
      1241.19       4930.71       2741.28        1       0.00000
      1241.29       5047.10       2736.42        1       0.00000
      1241.39       5118.96       2734.71        1       0.00000
      1241.49       5139.93       2735.53        1       0.00000
      1241.59       5143.10       2737.16        1       0.00000
      1241.69       5153.60       2736.02        1       0.00000
      1241.79       5146.67       2734.33        1       0.00000
      1241.89       5102.47       2731.46        1       0.00000
      1241.99       4929.73       2732.84        1       0.00000
      1242.09       4677.87       2736.82        1       0.00000
      1242.19       4605.28       2731.50        1       0.00000
      1242.29       4513.22       2725.45        1       0.00000
      1242.39       4270.49       2720.32        1       0.00000
      1242.49       4171.37       2715.47        1       0.00000
      1242.59       4222.70       2710.91        1       0.00000
      1242.69       4282.22       2705.46        1       0.00000
      1242.79       4346.19       2700.03        1       0.00000
      1242.89       4437.28       2698.31        1       0.00000
      1242.99       4494.06       2694.49        1       0.00000
      1243.09       4492.11       2687.08        1       0.00000
      1243.19       4715.30       2682.30        1       0.00000
      1243.29       5055.85       2678.88        1       0.00000
      1243.39       5361.13       2670.59        1       0.00000
      1243.49       5584.74       2662.31        1       0.00000
      1243.59       5554.73       2654.90        1       0.00000
      1243.69       5587.54       2651.71        1       0.00000
      1243.79       5676.44       2652.29        1       0.00000
      1243.89       5779.85       2653.33        1       0.00000
      1243.99       5873.67       2654.33        1       0.00000
      1244.09       5873.67       2654.33        1       0.00000
      1244.19       5859.33       2653.40        1       0.00000
      1244.29       5824.13       2651.12        1       0.00000
      1244.39       5697.10       2648.43        1       0.00000
      1244.49       5530.64       2645.56        1       0.00000
      1244.59       5500.47       2638.16        1       0.00000
      1244.69       5514.91       2636.17        1       0.00000
      1244.79       5639.29       2647.58        1       0.00000
      1244.89       5674.34       2656.04        1       0.00000
      1244.99       5644.50       2662.34        1       0.00000
      1245.09       5640.89       2663.11        1       0.00000
      1245.19       5645.89       2662.05        1       0.00000
      1245.29       5675.58       2655.77        1       0.00000
      1245.39       5687.27       2650.29        1       0.00000
      1245.49       5677.80       2645.73        1       0.00000
      1245.59       5540.35       2645.87        1       0.00000
      1245.69       5373.58       2647.10        1       0.00000
      1245.79       5480.54       2638.54        1       0.00000
      1245.89       5526.29       2632.31        1       0.00000
      1245.99       5453.18       2630.60        1       0.00000
      1246.09       5349.50       2629.60        1       0.00000
      1246.19       5227.78       2629.03        1       0.00000
      1246.29       5117.90       2625.81        1       0.00000
      1246.39       5001.37       2621.89        1       0.00000
      1246.49       4857.32       2616.19        1       0.00000
      1246.59       4710.56       2612.81        1       0.00000
      1246.69       4561.19       2611.66        1       0.00000
      1246.79       4338.83       2604.52        1       0.00000
      1246.89       4079.57       2596.03        1       0.00000
      1246.99       3638.58       2588.05        1       0.00000
      1247.09       3209.33       2581.84        1       0.00000
      1247.19       2798.57       2578.40        1       0.00000
      1247.29       2415.01       2578.11        1       0.00000
      1247.39       2044.42       2579.25        1       0.00000
      1247.49       2055.59       2574.22        1       0.00000
      1247.59       2115.86       2569.71        1       0.00000
      1247.69       2282.39       2566.86        1       0.00000
      1247.79       0.00000       0.00000        0       0.00000
      1247.89       0.00000       0.00000        0       0.00000
      1247.99       3211.73       2560.59        1       0.00000
      1248.09       3352.60       2560.02        1       0.00000
      1248.19       3515.10       2556.30        1       0.00000
      1248.29       3695.66       2549.99        1       0.00000
      1248.39       3785.44       2546.13        1       0.00000
      1248.49       3840.35       2543.19        1       0.00000
      1248.59       3779.55       2543.19        1       0.00000
      1248.69       3827.21       2543.43        1       0.00000
      1248.79       4019.72       2544.01        1       0.00000
      1248.89       4033.09       2545.41        1       0.00000
      1248.99       3983.57       2547.09        1       0.00000
      1249.09       4128.54       2547.09        1       0.00000
      1249.19       4237.46       2548.68        1       0.00000
      1249.29       4265.28       2553.84        1       0.00000
      1249.39       4217.49       2560.37        1       0.00000
      1249.49       4121.22       2567.78        1       0.00000
      1249.59       3987.34       2570.08        1       0.00000
      1249.69       3897.38       2571.91        1       0.00000
      1249.79       4002.87       2574.19        1       0.00000
      1249.89       4064.17       2577.04        1       0.00000
      1249.99       4079.55       2580.48        1       0.00000
      1250.09       4147.40       2583.00        1       0.00000
      1250.19       4230.20       2585.15        1       0.00000
      1250.29       4323.81       2585.72        1       0.00000
      1250.39       4265.91       2586.94        1       0.00000
      1250.49       3959.43       2589.22        1       0.00000
      1250.59       3889.11       2590.36        1       0.00000
      1250.69       3935.57       2590.93        1       0.00000
      1250.79       4355.45       2592.06        1       0.00000
      1250.89       4676.62       2592.44        1       0.00000
      1250.99       4697.17       2590.72        1       0.00000
      1251.09       4634.82       2589.33        1       0.00000
      1251.19       4509.69       2588.19        1       0.00000
      1251.29       4421.76       2589.51        1       0.00000
      1251.39       4348.00       2590.77        1       0.00000
      1251.49       4316.20       2589.62        1       0.00000
      1251.59       4250.92       2587.70        1       0.00000
      1251.69       4146.21       2584.85        1       0.00000
      1251.79       4132.17       2582.41        1       0.00000
      1251.89       4151.53       2580.15        1       0.00000
      1251.99       4228.50       2578.43        1       0.00000
      1252.09       4229.20       2576.31        1       0.00000
      1252.19       4086.97       2573.46        1       0.00000
      1252.29       4103.26       2571.33        1       0.00000
      1252.39       4209.07       2569.60        1       0.00000
      1252.49       4071.86       2565.72        1       0.00000
      1252.59       3937.52       2561.18        1       0.00000
      1252.69       3854.40       2554.87        1       0.00000
      1252.79       3861.67       2549.49        1       0.00000
      1252.89       3946.21       2544.90        1       0.00000
      1252.99       3958.19       2537.91        1       0.00000
      1253.09       3953.97       2530.78        1       0.00000
      1253.19       3935.60       2525.62        1       0.00000
      1253.29       3847.22       2522.21        1       0.00000
      1253.39       3669.63       2521.07        1       0.00000
      1253.49       3568.06       2520.35        1       0.00000
      1253.59       3482.11       2519.82        1       0.00000
      1253.69       3109.69       2520.39        1       0.00000
      1253.79       2825.26       2518.82        1       0.00000
      1253.89       2713.41       2513.09        1       0.00000
      1253.99       2891.88       2505.53        1       0.00000
      1254.09       3234.67       2496.93        1       0.00000
      1254.19       3385.18       2490.48        1       0.00000
      1254.29       3535.57       2483.21        1       0.00000
      1254.39       3724.61       2472.89        1       0.00000
      1254.49       3896.92       2461.65        1       0.00000
      1254.59       4054.88       2449.60        1       0.00000
      1254.69       3923.48       2446.70        1       0.00000
      1254.79       3775.76       2444.67        1       0.00000
      1254.89       3872.58       2437.22        1       0.00000
      1254.99       3946.93       2427.51        1       0.00000
      1255.09       3992.50       2414.89        1       0.00000
      1255.19       3995.87       2402.65        1       0.00000
      1255.29       3988.03       2390.73        1       0.00000
      1255.39       4052.54       2382.70        1       0.00000
      1255.49       4112.39       2377.68        1       0.00000
      1255.59       4163.56       2378.25        1       0.00000
      1255.69       4162.51       2379.20        1       0.00000
      1255.79       4133.10       2380.34        1       0.00000
      1255.89       4105.24       2375.50        1       0.00000
      1255.99       4127.47       2371.20        1       0.00000
      1256.09       4300.50       2369.46        1       0.00000
      1256.19       4358.87       2366.43        1       0.00000
      1256.29       4329.90       2362.41        1       0.00000
      1256.39       4133.72       2356.87        1       0.00000
      1256.49       3968.93       2351.01        1       0.00000
      1256.59       4064.67       2344.70        1       0.00000
      1256.69       4118.16       2337.84        1       0.00000
      1256.79       4125.62       2330.39        1       0.00000
      1256.89       4172.86       2327.39        1       0.00000
      1256.99       4230.89       2325.30        1       0.00000
      1257.09       4283.66       2319.57        1       0.00000
      1257.19       4289.26       2315.17        1       0.00000
      1257.29       4220.47       2312.86        1       0.00000
      1257.39       4124.46       2308.56        1       0.00000
      1257.49       4016.74       2303.40        1       0.00000
      1257.59       4026.51       2298.21        1       0.00000
      1257.69       4013.99       2293.74        1       0.00000
      1257.79       3950.88       2290.87        1       0.00000
      1257.89       3939.53       2290.80        1       0.00000
      1257.99       3961.33       2292.51        1       0.00000
      1258.09       3978.33       2290.58        1       0.00000
      1258.19       3985.79       2287.02        1       0.00000
      1258.29       3960.85       2278.99        1       0.00000
      1258.39       3980.75       2272.73        1       0.00000
      1258.49       4042.17       2268.12        1       0.00000
      1258.59       4068.27       2267.33        1       0.00000
      1258.69       4086.40       2266.81        1       0.00000
      1258.79       4099.93       2262.77        1       0.00000
      1258.89       4124.64       2260.00        1       0.00000
      1258.99       4163.64       2258.84        1       0.00000
      1259.09       4216.98       2257.27        1       0.00000
      1259.19       4265.27       2255.74        1       0.00000
      1259.29       4116.02       2258.05        1       0.00000
      1259.39       3782.03       2261.59        1       0.00000
      1259.49       3117.81       2267.32        1       0.00000
      1259.59       3319.92       2270.04        1       0.00000
      1259.69       3972.07       2271.19        1       0.00000
      1259.79       3958.43       2273.46        1       0.00000
      1259.89       3963.84       2275.60        1       0.00000
      1259.99       4075.09       2277.33        1       0.00000
      1260.09       4092.17       2277.72        1       0.00000
      1260.19       4040.71       2277.14        1       0.00000
      1260.29       3338.54       2279.13        1       0.00000
      1260.39       2605.72       2281.43        1       0.00000
      1260.49       2076.64       2283.72        1       0.00000
      1260.59       2343.55       2285.45        1       0.00000
      1260.69       3412.30       2286.60        1       0.00000
      1260.79       3905.43       2289.62        1       0.00000
      1260.89       4232.39       2293.63        1       0.00000
      1260.99       4342.67       2301.70        1       0.00000
      1261.09       4367.68       2308.04        1       0.00000
      1261.19       4279.00       2312.05        1       0.00000
      1261.29       4062.03       2312.72        1       0.00000
      1261.39       3810.67       2312.33        1       0.00000
      1261.49       3883.21       2316.41        1       0.00000
      1261.59       3941.69       2320.27        1       0.00000
      1261.69       3976.08       2323.72        1       0.00000
      1261.79       3959.10       2327.19        1       0.00000
      1261.89       3917.77       2330.65        1       0.00000
      1261.99       3837.55       2326.72        1       0.00000
      1262.09       3821.03       2322.53        1       0.00000
      1262.19       3962.93       2317.92        1       0.00000
      1262.29       4010.39       2317.10        1       0.00000
      1262.39       3994.47       2318.83        1       0.00000
      1262.49       4002.03       2314.27        1       0.00000
      1262.59       4000.95       2308.71        1       0.00000
      1262.69       3960.56       2301.79        1       0.00000
      1262.79       3977.07       2295.47        1       0.00000
      1262.89       4044.38       2289.70        1       0.00000
      1262.99       3996.63       2287.80        1       0.00000
      1263.09       3944.27       2286.74        1       0.00000
      1263.19       3991.88       2286.16        1       0.00000
      1263.29       4031.25       2285.59        1       0.00000
      1263.39       4060.40       2285.01        1       0.00000
      1263.49       4144.34       2280.02        1       0.00000
      1263.59       4238.06       2274.27        1       0.00000
      1263.69       4241.08       2276.01        1       0.00000
      1263.79       4229.16       2276.18        1       0.00000
      1263.89       4193.83       2273.89        1       0.00000
      1263.99       4183.45       2266.03        1       0.00000
      1264.09       4184.37       2255.64        1       0.00000
      1264.19       3972.09       2245.84        1       0.00000
      1264.29       3812.56       2236.73        1       0.00000
      1264.39       3772.49       2229.19        1       0.00000
      1264.49       3616.80       2228.19        1       0.00000
      1264.59       3392.87       2231.05        1       0.00000
      1264.69       3452.38       2225.91        1       0.00000
      1264.79       3490.13       2220.96        1       0.00000
      1264.89       3388.36       2218.66        1       0.00000
      1264.99       3373.78       2214.77        1       0.00000
      1265.09       3431.05       2209.58        1       0.00000
      1265.19       3610.72       2204.86        1       0.00000
      1265.29       3744.70       2200.73        1       0.00000
      1265.39       3576.12       2199.00        1       0.00000
      1265.49       3487.23       2196.15        1       0.00000
      1265.59       3481.80       2192.11        1       0.00000
      1265.69       3521.34       2192.22        1       0.00000
      1265.79       3567.13       2192.87        1       0.00000
      1265.89       3570.59       2189.41        1       0.00000
      1265.99       3576.57       2187.40        1       0.00000
      1266.09       3586.04       2187.40        1       0.00000
      1266.19       3657.99       2186.98        1       0.00000
      1266.29       3752.52       2186.44        1       0.00000
      1266.39       3827.68       2187.02        1       0.00000
      1266.49       3865.64       2186.79        1       0.00000
      1266.59       3834.26       2185.06        1       0.00000
      1266.69       3794.73       2185.23        1       0.00000
      1266.79       3750.91       2186.39        1       0.00000
      1266.89       3612.32       2185.30        1       0.00000
      1266.99       3531.66       2184.80        1       0.00000
      1267.09       3601.52       2185.96        1       0.00000
      1267.19       3616.80       2185.04        1       0.00000
      1267.29       3595.41       2182.73        1       0.00000
      1267.39       3552.13       2185.14        1       0.00000
      1267.49       3536.21       2186.63        1       0.00000
      1267.59       3625.92       2183.13        1       0.00000
      1267.69       3748.81       2179.65        1       0.00000
      1267.79       3899.21       2176.18        1       0.00000
      1267.89       3893.32       2174.21        1       0.00000
      1267.99       3842.59       2172.68        1       0.00000
      1268.09       3696.41       2172.10        1       0.00000
      1268.19       3633.53       2169.86        1       0.00000
      1268.29       3661.41       2165.79        1       0.00000
      1268.39       3721.79       2163.13        1       0.00000
      1268.49       3765.56       2160.95        1       0.00000
      1268.59       3605.75       2159.80        1       0.00000
      1268.69       3451.70       2158.89        1       0.00000
      1268.79       3305.44       2158.31        1       0.00000
      1268.89       3285.29       2159.41        1       0.00000
      1268.99       3311.62       2160.94        1       0.00000
      1269.09       3329.37       2157.46        1       0.00000
      1269.19       3297.98       2153.99        1       0.00000
      1269.29       3178.20       2150.53        1       0.00000
      1269.39       3187.60       2144.75        1       0.00000
      1269.49       3260.80       2137.83        1       0.00000
      1269.59       3417.33       2130.91        1       0.00000
      1269.69       3560.33       2124.48        1       0.00000
      1269.79       3665.68       2119.25        1       0.00000
      1269.89       3781.38       2117.56        1       0.00000
      1269.99       3903.80       2118.14        1       0.00000
      1270.09       3949.01       2113.42        1       0.00000
